0
0.1327
0.2617
0.2689
0.2312
0.414
0.1075
0.1065
0.0129
0.0256
0.0012
0.6225
0.7354
0.4463
0.0921
0.4159
0.5075
0.5501
0.5754
0.579
0.4767
0.8148
0.8682
0.332
0.5497
0.6707
0.5927
0.8576
1.1531
1.0865
0.3583
0.5542
0.9338
1.1592
1.0128
1.1415
1.1042
1.0746
0.2797
0.5898
1.0105
1.4559
1.3748
1.6196
1.3851
1.4423
1.3659
1.0877
0.0844
0.0963
0.0826
0.246
0.4374
0.2955
0.4552
1.3823
1.9155
1.7493
1.6421
1.2595
1.1558
1.1947
1.1987
1.1008
0.2094
0.2086
0.2266
0.2721
0.5082
0.8419
1.0728
1.8251
1.4004
1.3629
0.9706
0.8775
1.086
0.9499
0.9585
1.0415
1.1422
0.1366
0.2199
0.2824
0.4014
0.7757
1.2315
1.2646
1.0091
0.7729
0.657
0.5749
0.5584
0.7446
0.951
1.052
1.1358
1.1997
0.3708
0.4961
0.5963
0.5412
0.5277
0.5129
0.5578
0.6672
0.6509
0.6117
0.7037
0.9313
0.9061
0.764
0.4537
0.5203
0.4476
0.4729
0.5496
0.6036
0.5349
0.4839
0.4793
0.5391
0.6235
0.6394
0.6527
0.4456
0.4103
0.3448
0.2986
0.3209
0.4118
0.5937
0.6342
0.6529
0.7462
0.6759
0.7136
0.743
0.7655
0.5781
0.7464
0.7639
0.7815
0.7228
0.693
0.8381
0.8863
0.9022
0.8812
0.7553
0.9643
0.968
0.9705
0.9683
0.8986
1.007
1.0132
1.0081
0.8284
0.8766
0.9345
0.9142
0.8205
0.1354
0.1794
0.1258
0.2796
0.6315
0.9988
1.0646
1.0425
0.2085
0.2033
0.232
0.2319
0.2303
0.2957
0.4
0.3655
0.9873
1.1349
1.2021
1.171
1.1061
1.1198
1.0411
0.2345
0.2821
0.2613
0.124
0.0406
0.3013
0.3859
0.4529
0.6688
0.8877
1.0846
1.2687
1.3282
1.2742
1.2448
1.2459
1.2294
1.0983
0.9789
0.19
0.1248
0.1018
0.0718
0.0016
0.1501
0.2586
0.4215
0.6239
0.8518
1.0751
1.2545
1.3599
1.3846
1.3434
1.2732
1.2232
1.1796
1.1739
0.3916
0.0843
0.2979
0.4877
0.7052
0.9882
1.1588
1.2731
1.2814
1.2232
1.1395
1.0775
1.0432
0.9785
0.1328
0.0858
0.1391
0.0677
0.5119
0.6945
0.8319
0.9271
0.9839
0.9974
1.0274
1.0203
0.9759
0.8968
0.9533
0.1441
0.0285
0.1071
0.0705
0.2189
0.1506
0.1334
0.0912
0.0585
0.0979
0.1051
0.5467
0.5964
0.6363
0.7024
0.7873
0.9303
0.9413
0.9222
0.9392
0.9985
0.2394
0.3694
0.2256
0.3868
0.2203
0.0725
0.1799
0.0285
0.4174
0.4384
0.3711
0.2527
0.1828
0.0071
0.2692
0.406
0.3759
0.4281
0.3925
0.339
0.4933
0.4815
0.5236
0.6025
0.6737
0.6994
0.7296
0.8371
0.9804
0.2029
0.3832
0.5756
0.612
0.2377
0.3901
0.2208
0.2084
0.4426
0.2886
0.2257
0.1055
0.3584
0.4454
1.2692
1.2867
1.2613
0.7743
0.5395
0.3983
0.4781
0.4975
0.4853
0.4029
0.2537
0.1998
0.2089
0.3461
0.4372
0.4835
0.6047
1.0572
1.3076
1.2843
0.2415
0.2169
0.2344
0.5241
0.5712
0.5637
0.2934
0.5577
0.4797
0.6448
0.3106
0.2234
0.4136
0.5069
0.8013
1.2579
1.1246
0.8947
0.6326
0.4333
0.3563
0.4773
0.4731
0.2871
0.2273
0.2169
0.1261
0.0975
0.63
1.0637
1.2934
1.5554
1.6448
0.2307
0.3018
0.3317
0.6613
0.581
0.432
0.0751
0.2374
0.2272
0.3718
0.4809
0.4004
0.5363
0.7545
1.0264
0.8347
0.6275
0.371
0.2517
0.295
0.4965
0.5859
0.5891
0.5498
0.2138
0.0661
0.4587
0.7482
1.0934
1.3462
1.6254
1.8814
0.2354
0.1531
0.3856
0.252
0.0942
0.2397
0.2587
0.6983
0.6373
0.147
0.0592
0.7778
0.7772
0.6095
0.6581
0.7189
1.0769
1.2713
1.593
1.9839
0.4392
0.6036
0.0993
0.6885
0.7144
0.682
0.735
0.9329
1.2537
1.3606
1.9117
0.2786
0.2981
0.2626
0.1998
0.1964
0.512
0.7926
0.8548
0.7301
0.5098
0.8682
0.6736
0.7738
0.1711
0.4432
0.7935
0.3931
0.2575
0.2212
1.1087
1.2065
0.7551
0.7045
0.7285
0.7321
0.7277
0.056
0.0209
0.1034
0.1443
0.2423
0.6572
0.5901
0.3014
1.5426
1.1795
0.9391
0.907
0.8864
0.8725
0.06
0.2325
0.1836
0.2585
0.3396
0.4216
0.4777
1.2559
1.0468
0.8944
0.8618
0.0003
0.0245
0.0648
0.1615
0.1294
0.2968
0.3256
0.4782
0.2313
0.6059
1.0818
1.5928
0.8129
0.0004
0.0357
0.1143
0.1745
0.015
0.2303
0.2895
0.4134
0.375
0.2892
0.8063
1.7354
0.0364
0.094
0.1575
0.0129
0.4577
0.442
0.4258
2.0498
3.3339
1.9653
1.1376
0.0145
0.1173
0.1779
0.5759
0.7941
0.9125
1.3082
1.6192
1.8656
1.8183
1.0356
1.0637
0.8503
0.6624
0.0031
0.1096
0.3894
0.4786
0.6055
0.7467
0.9351
0.982
0.8112
0.5117
0.3766
0.3578
0.3531
0.0039
0.0002
0.015
0.086
0.0621
0.2681
0.4497
0.4484
0.3507
0.2484
0.0097
0.0612
0.1052
0.1399
0.2358
0.5484
0.5283
0.2566
0.1952
0.1216
0.2574
0.3147
0.2403
0.3783
0.3603
0.263
0.5146
0.5164
0.2081
0.2542
0.3687
0.3999
0.4656
0.4531
0.4661
0.8304
0.4007
0.1453
0.2178
0.4585
0.5603
0.5475
0.5598
0.5134
0.5364
0.2745
